"address","categories/0","categories/1","categories/2","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Meal type","reviewContext/Noise level","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Reservation","reviewContext/Service","reviewContext/Wait time","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","true","en","0","51.436157","-0.127615","M G",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","2 years ago","2023-01-16T09:27:18.427Z",,"2023-01-18T11:52:26.000Z","Thank you for your feedback. We are glad that you liked our service and food. See you soon!","Dinner",,,"£10–20",,,"Dine in",,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSURCaW9qX0xnEAE",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCaW9qX0xnEAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgIDBioj_Lg%7CCgwI9rCUngYQkMzkywE%7C?hl=en","110452213841051736111","13","https://lh3.googleusercontent.com/a-/ALV-UjW4arAJ2u_VIyJ6xNuuHjqt7x7KsUg9iR0FEWy9h6dkOYYdF-TnlQ=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/110452213841051736111?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Great Brazilian style pizza. Bot quite busy after 20PM, so definitely recommend booking or arriving early. The pizza is quite large.",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","true","en","0","51.436157","-0.127615","Marcos Oliveira",,"pt","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","2 years ago","2023-01-02T21:42:56.724Z",,"2023-04-03T11:29:11.000Z","Obrigada pelo feedback Marcos, volte sempre!",,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNCZy1udGhBRRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCZy1udGhBRRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgICBg-nthAE%7CCgwI4J_NnQYQkNWu2QI%7C?hl=en","102173366429680920994","89","https://lh3.googleusercontent.com/a-/ALV-UjV-UPHHI0KmT0TA7aBuzQMiNaJlUbAOWfq6ENvG55jjkl1-L3g=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/102173366429680920994?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Excelente local, recomendo","Excellent place, I recommend it","Marinatto","4.6","en","https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Fernanda Alves",,"pt","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","2 years ago","2023-01-02T15:21:38.804Z",,"2023-01-04T19:17:03.000Z","Obrigada pelo feedback Fernanda! Volte sempre!","Lunch",,,"£20–30",,,"Dine in",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNCdmRmemxBRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90AjjAZ_Aw-1mU3tUsCettNG3Ys0Kc4mhy48cBkGjfEIDOgdghTfxMw6hPwg93Tdpc2F3Gqxg2gECKPCLZiGZDcmx7nTRB4X9PX2TSgMfzjRFh2wXnvQBgTHDvjEOU51lHc8weV46A","https://lh3.googleusercontent.com/geougc-cs/AB3l90DW4-g_Hsf7SVB9eJgxynKRkgdeVko5Cb7A-2re14S49Jmt_M0s2y65luXo2gO7G0fZEB5zkFIeIRasCzu19zqH0woTB-rzfUs0ETLDMWTfZTkAiS4l4gAIG21aL0jHFBEAbzzn","https://lh3.googleusercontent.com/geougc-cs/AB3l90BUbEnlvVb_RkeYjN3QvSHloll6sUZz0k9nUYTiCXx-qQRv9UfydxrJDhf1REqnYhL63Nt9uoF-sXvdxwpzl0k4_ZU86exx3Y0cVp5AFyv8-R4tTZN8LegX8vjP8FJljo94ciNUUQ","https://lh3.googleusercontent.com/geougc-cs/AB3l90ANGzz4M0oIOruFz_8Agz5NTgZmL4aG5gCYCkoWsFyj3_SAQ9DrsccWFsGLZ722b33CMatW62lJfjxdFjNYhfD3OhZXeYX27-EZtCVLeAotSB0LPEwnYeyWksAz6rpQLgEmB5Fh",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCdmRmemxBRRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgICBvdfzlAE%7CCgwIgu3LnQYQ6OfF_wI%7C?hl=en","117843649934311900019","4","https://lh3.googleusercontent.com/a/ACg8ocKRoD5PxhzYXNUF7Ej-iJmuxkIZ6hnEw9nLIWp8sRV3SX8x4w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117843649934311900019?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Experiência incrível, atendimento maravilhoso, lugar aconchegante. Recomendo muito!!","Amazing experience, wonderful service, cozy place. I highly recommend it!!","Marinatto","4.6","en","https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Clarice Alves",,"pt","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","2 years ago","2023-01-02T15:19:40.998Z",,"2023-01-04T19:17:28.000Z","Obrigada pelo feedback Clarice! Volte sempre","Lunch",,,"£20–30",,,"Dine in",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNCdmZlYjBRRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90Cu02tFjZE41LuN5y8q931MD9IuzH3cpaS316BiJdei3p2UWQfWWt9YEQOvBWXSr9pHRaHJ4QXbzHFeEjp9-7wJH_A4yt9oEiZzqPgI_Kukt8ggtivgE3RBdUCozL5j0WIcuAo",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCdmZlYjBRRRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgICBvfeb0QE%7CCgwIjOzLnQYQ8Jql3AM%7C?hl=en","113294306074890383561","2","https://lh3.googleusercontent.com/a/ACg8ocIk99jrikKCBL6LsJVi__PcWCYJO8E_GaBpW5oFeCndwPbNvQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113294306074890383561?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Atendente muito atencioso! Atendimento maravilhoso. Super recomendo o lugar.","Very attentive attendant! Wonderful service. I highly recommend the place.","Marinatto","4.6","en","https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Eduarda Santos",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","2 years ago","2022-12-21T11:25:09.159Z",,"2022-12-25T21:06:56.000Z","Thank you for your feedback Eduarda!",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNCMHZhT3RBRRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCMHZhT3RBRRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgICB0vaOtAE%7CCgsIldqLnQYQsKaETA%7C?hl=en","101250247706963755323","8","https://lh3.googleusercontent.com/a/ACg8ocJUrLI2V36ZDd8x408Jx2IhB7MtO6cr5VRgl3KLwB-MM4Sylg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101250247706963755323?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Very good food and staff is very friendly 🥰❤️",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","true","en","0","51.436157","-0.127615","Mary Talbot",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","2 years ago","2022-12-16T23:04:58.486Z",,"2023-01-04T19:17:44.000Z","Thank you Mary!",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNCLUpMbjZ3RRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCLUpMbjZ3RRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgICB-JLn6wE%7CCgwImvPznAYQ2Kzm5wE%7C?hl=en","116062381399995150778","27","https://lh3.googleusercontent.com/a-/ALV-UjUM_UXhatxv5pFmTZp8E9MJyxQFWJ3v7DisLdL7vb2NzVb2XTho=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/116062381399995150778?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Delicious and the waitstaff was very nice. Good value!",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","false","en","0","51.436157","-0.127615","Janderson Antunes",,,"false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","2 years ago","2022-11-16T21:42:05.491Z",,"2022-11-28T14:24:22.000Z","Thank you for ypur feedback Janderson!",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUMtcjRMeTJRRRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtcjRMeTJRRRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgIC-r4Ly2QE%7CCgwIrbLVmwYQkKKV6gE%7C?hl=en","100321912124078028942","4","https://lh3.googleusercontent.com/a-/ALV-UjU9IKlU3v2QePNCz-KQfDZZlZrc_pIGnrTya1YY1YR-qaCx-9I5SA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100321912124078028942?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false",,,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","true","en","0","51.436157","-0.127615","Alexsandro Schaefer",,,"false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","2 years ago","2022-11-09T01:04:43.414Z",,"2022-11-28T14:24:03.000Z","Thank you for your feedback Alexsandro!",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUMtcFlQX0RBEAE",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtcFlQX0RBEAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgIC-pYP_DA%7CCgwIq_mrmwYQsKrixQE%7C?hl=en","117406602280554277630","23","https://lh3.googleusercontent.com/a/ACg8ocLg6zcgenzwm5DHK8kanXmx6AsaTxYQVxcDcO6wpoS3FuDyIQ=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/117406602280554277630?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false",,,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","true","en","0","51.436157","-0.127615","Linconl Abbiati",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","2 years ago","2022-11-04T09:16:26.559Z",,"2022-11-08T11:56:35.000Z","Thank you for your feedback Lincoln! We are happy to share great food and service with our customers. ","Dinner",,,"£20–30",,,"Dine in",,"4","5","5","ChdDSUhNMG9nS0VJQ0FnSUMtbHEzWmx3RRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtbHEzWmx3RRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgIC-lq3ZlwE%7CCgwI6rCTmwYQiKrMigI%7C?hl=en","114640017637774503632","123","https://lh3.googleusercontent.com/a-/ALV-UjXzrkpGefcUycmqUXNL22GQwVejXaq6LQpIuJlnrcukYx8xDDaK=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/114640017637774503632?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Probably the best place for a real Brazilian pizza! We had the rodizio and all my friends loved the pizza dough, the toppings and especially the lovely service of Edy! We'll come back for sure. Can't wait to try the ""esfirra""!",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","true","en","0","51.436157","-0.127615","Elis Santos Silva",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","2 years ago","2022-10-31T13:21:26.892Z",,"2022-11-01T12:32:38.000Z","Thank you for your feedback!",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUMtc3YyRlhnEAE",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtc3YyRlhnEAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgIC-sv2FXg%7CCgwI1pf_mgYQkMm8qQM%7C?hl=en","108818697559251692224","149","https://lh3.googleusercontent.com/a-/ALV-UjXF22_tQSAh2IUqIieO9jrbUNRk0WQYzeoddpcyfr4r8VZHsueOYg=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/108818697559251692224?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"Ground Floor, 27 Streatham High Rd","false","Good",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","true","en","0","51.436157","-0.127615","Artur Domingos",,"pt","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","2 years ago","2022-10-30T13:15:56.796Z",,"2022-11-01T12:32:55.000Z","Thank you for your feedback Artur!",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUMtd3NYVEJBEAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90Bs0anp5Y4lw6cTT3JIcRUGOTSXWk22UpMP25A2KX53VQJGnVmvgoijfFzQk3nYJ3uwh9DkIDlBkurwEIZJ0y8i32dbFBqVMRQudbNuZsiQzis-Oft0mCt_1gKQn4eVqTo9d5Bk","https://lh3.googleusercontent.com/geougc-cs/AB3l90DqthhoWdZKkRuPBZYDyBeVU8vkM9-Nv41ioiY3AWlx-F-TX1BaRee9d1IVTsrAdYplHToRw1XtFP8Hjg3psywSCfzbUKMn6MZWOloUs-bpOmFTsBBSy-q3WIihyDHNk3_1pPk","https://lh3.googleusercontent.com/geougc-cs/AB3l90Dzo-M2pamNuJJtcpycPWBB0VeLIXtmy8YusYiRb0JiM2_GgMBgyx5bngK0u3X1vYdebDMWrlIP0cAbCFuoE5t3cNgGVEBBnJBS9P2jAgeTVDowfWAwmlZqY4LBiOnMgFWBDxme",,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtd3NYVEJBEAE!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgIC-wsXTBA%7CCgwIjPL5mgYQwLDM-wI%7C?hl=en","105361698105369849251","717","https://lh3.googleusercontent.com/a-/ALV-UjWgoBzqvYbrb2Epg2SAOINE2rqJbXC50pO-OW2hIO828bMg84CS=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/105361698105369849251?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Ground Floor, 27 Streatham High Rd","false","Qualidade a preços de Londres","Quality at London prices","Marinatto","4.6","en","https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
"Ground Floor, 27 Streatham High Rd, London SW16 1DT, United Kingdom","Restaurant","Espresso bar","Pizza restaurant","Restaurant","4260259008385768583","London","GB","0x48760425e32a5555:0x3b1f7aff0dfddc87","https://lh3.googleusercontent.com/p/AF1QipM-7Cyajw5hAFn7xSet88mn1LHlBIDGb6JW4Oli=w408-h408-k-no","false","true","en","0","51.436157","-0.127615","Anderson Gabrielli",,"en","false","ChIJVVUq4yUEdkgRh9z9Df96Hzs","SW16 1DT","£20–30","2 years ago","2022-10-16T15:32:04.931Z",,"2022-11-01T12:33:37.000Z","Thank you for your feedback Anderson! ",,,,,,,,,"3","4","4","ChdDSUhNMG9nS0VJQ0FnSURlemRMMnBnRRAB",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlemRMMnBnRRAB!2m1!1s0x0:0x3b1f7aff0dfddc87!3m1!1s2@1:CIHM0ogKEICAgIDezdL2pgE%7CCgwI9MewmgYQsMGQvAM%7C?hl=en","101100511644411389934","79","https://lh3.googleusercontent.com/a-/ALV-UjUVtFBtIQ7RjiZPHKFyGPO1GOUnYOJmwxDp-jMAf-etoBToziGL=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/101100511644411389934?hl=en","434","2025-04-30T16:45:17.495Z","Direct Detail URL: https://www.google.co.uk/maps/place/Marinatto/@51.436079,-0.129857,354m/data=!3m1!1e3!4m8!3m7!1s0x48760425e32a5555:0x3b1f7aff0dfddc87!8m2!3d51.436157!4d-0.127615!9m1!1b1!16s%2Fg%2F11j1hz45q5?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"Ground Floor, 27 Streatham High Rd","false","Food delicious and staff very welcome, only problem is too much noise, cause not too much space inside!",,"Marinatto","4.6",,"https://www.google.com/maps/search/?api=1&query=Marinatto&query_place_id=ChIJVVUq4yUEdkgRh9z9Df96Hzs",
